;Make;Model;Year;HP;Cilindros;Transmision;Tipo Traccion;Autopista MPG;Ciudad MPG;Precio
4022;GMC;Envoy;2009;300.0;8.0;Automatico;4x4;20;14;38670
4023;GMC;Envoy;2009;285.0;6.0;Automatico;Traccion Trasera;20;14;33480
4025;Volkswagen;Eos;2014;200.0;4.0;Manual Automatica;Tracción Delantera;30;22;38325
4026;Volkswagen;Eos;2014;200.0;4.0;Manual Automatica;Tracción Delantera;30;22;42095
4027;Volkswagen;Eos;2014;200.0;4.0;Manual Automatica;Tracción Delantera;30;22;35595
4028;Volkswagen;Eos;2015;200.0;4.0;Manual Automatica;Tracción Delantera;30;22;39545
4029;Volkswagen;Eos;2015;200.0;4.0;Manual Automatica;Tracción Delantera;30;22;42745
4030;Volkswagen;Eos;2015;200.0;4.0;Manual Automatica;Tracción Delantera;30;22;36145
4031;Volkswagen;Eos;2016;200.0;4.0;Manual Automatica;Tracción Delantera;30;22;31995
4032;Suzuki;Equator;2010;152.0;4.0;Automatico;Traccion Trasera;22;17;22075
4033;Suzuki;Equator;2010;261.0;6.0;Automatico;4x4;19;15;25645
4034;Suzuki;Equator;2010;261.0;6.0;Automatico;Traccion Trasera;20;15;24775
4035;Suzuki;Equator;2010;261.0;6.0;Automatico;4x4;19;15;28850
4036;Suzuki;Equator;2010;261.0;6.0;Automatico;4x4;19;15;30900
4037;Suzuki;Equator;2010;152.0;4.0;Manual;Traccion Trasera;23;19;17520
4038;Suzuki;Equator;2010;261.0;6.0;Automatico;Traccion Trasera;20;15;25125
4039;Suzuki;Equator;2010;261.0;6.0;Automatico;Traccion Trasera;20;15;23245
4040;Suzuki;Equator;2010;261.0;6.0;Automatico;4x4;19;15;27825
4041;Suzuki;Equator;2010;152.0;4.0;Manual;Traccion Trasera;23;19;18825
4042;Suzuki;Equator;2011;261.0;6.0;Automatico;4x4;19;14;25979
4043;Suzuki;Equator;2011;261.0;6.0;Automatico;Traccion Trasera;20;15;25279
4044;Suzuki;Equator;2011;261.0;6.0;Automatico;4x4;19;14;28279
4045;Suzuki;Equator;2011;152.0;4.0;Manual;Traccion Trasera;23;19;17595
4046;Suzuki;Equator;2011;261.0;6.0;Automatico;4x4;19;14;29150
4047;Suzuki;Equator;2011;152.0;4.0;Automatico;Traccion Trasera;22;17;22479
4048;Suzuki;Equator;2012;152.0;4.0;Manual;Traccion Trasera;23;19;19299
4049;Suzuki;Equator;2012;152.0;4.0;Manual;Traccion Trasera;23;19;17899
4050;Suzuki;Equator;2012;261.0;6.0;Automatico;4x4;19;15;28699
4051;Suzuki;Equator;2012;261.0;6.0;Automatico;Traccion Trasera;20;15;25699
4052;Suzuki;Equator;2012;152.0;4.0;Automatico;Traccion Trasera;22;17;22799
4053;Suzuki;Equator;2012;261.0;6.0;Automatico;4x4;19;15;29550
4054;Suzuki;Equator;2012;261.0;6.0;Automatico;4x4;19;14;26299
4055;Chevrolet;Equinox;2015;182.0;4.0;Automatico;AWD Tracción integral;29;20;26270
4056;Chevrolet;Equinox;2015;182.0;4.0;Automatico;Tracción Delantera;32;22;26170
4057;Chevrolet;Equinox;2015;182.0;4.0;Automatico;AWD Tracción integral;29;20;27920
4058;Chevrolet;Equinox;2015;182.0;4.0;Automatico;Tracción Delantera;32;22;28170
4059;Chevrolet;Equinox;2015;182.0;4.0;Automatico;Tracción Delantera;32;22;31920
4060;Chevrolet;Equinox;2015;182.0;4.0;Automatico;AWD Tracción integral;29;20;33670
4061;Chevrolet;Equinox;2015;182.0;4.0;Automatico;Tracción Delantera;32;22;24520
4062;Chevrolet;Equinox;2015;182.0;4.0;Automatico;Tracción Delantera;32;22;22120
4063;Chevrolet;Equinox;2015;182.0;4.0;Automatico;AWD Tracción integral;29;20;29920
4064;Chevrolet;Equinox;2016;182.0;4.0;Automatico;Tracción Delantera;32;22;22600
4065;Chevrolet;Equinox;2016;182.0;4.0;Automatico;AWD Tracción integral;29;20;31490
4066;Chevrolet;Equinox;2016;182.0;4.0;Automatico;Tracción Delantera;32;22;29740
4067;Chevrolet;Equinox;2016;182.0;4.0;Automatico;AWD Tracción integral;29;20;26960
4068;Chevrolet;Equinox;2016;182.0;4.0;Automatico;AWD Tracción integral;29;20;28200
4069;Chevrolet;Equinox;2016;182.0;4.0;Automatico;Tracción Delantera;32;22;25210
4070;Chevrolet;Equinox;2016;182.0;4.0;Automatico;Tracción Delantera;32;22;26450
4071;Chevrolet;Equinox;2017;182.0;4.0;Automatico;Tracción Delantera;32;22;25510
4072;Chevrolet;Equinox;2017;182.0;4.0;Automatico;AWD Tracción integral;28;20;27260
4073;Chevrolet;Equinox;2017;182.0;4.0;Automatico;Tracción Delantera;32;22;26750
4074;Chevrolet;Equinox;2017;182.0;4.0;Automatico;Tracción Delantera;32;22;23100
4075;Chevrolet;Equinox;2017;182.0;4.0;Automatico;AWD Tracción integral;28;20;31790
4076;Chevrolet;Equinox;2017;182.0;4.0;Automatico;Tracción Delantera;32;22;30040
4077;Chevrolet;Equinox;2017;182.0;4.0;Automatico;AWD Tracción integral;28;20;28500
4078;Hyundai;Equus;2014;429.0;8.0;Automatico;Traccion Trasera;23;15;61250
4079;Hyundai;Equus;2014;429.0;8.0;Automatico;Traccion Trasera;23;15;68500
4080;Hyundai;Equus;2015;429.0;8.0;Automatico;Traccion Trasera;23;15;61500
4081;Hyundai;Equus;2015;429.0;8.0;Automatico;Traccion Trasera;23;15;68750
4082;Hyundai;Equus;2016;429.0;8.0;Automatico;Traccion Trasera;23;15;68750
4083;Hyundai;Equus;2016;429.0;8.0;Automatico;Traccion Trasera;23;15;61500
4089;Lexus;ES 300;2001;210.0;6.0;Automatico;Tracción Delantera;24;17;31505
4090;Lexus;ES 300;2002;210.0;6.0;Automatico;Tracción Delantera;27;18;31505
4091;Lexus;ES 300;2003;210.0;6.0;Automatico;Tracción Delantera;27;18;31725
4092;Lexus;ES 330;2004;225.0;6.0;Automatico;Tracción Delantera;27;18;31725
4093;Lexus;ES 330;2005;225.0;6.0;Automatico;Tracción Delantera;27;18;32175
4094;Lexus;ES 330;2006;218.0;6.0;Automatico;Tracción Delantera;27;18;32300
4095;Lexus;ES 350;2015;268.0;6.0;Automatico;Tracción Delantera;31;21;37700
4096;Lexus;ES 350;2015;268.0;6.0;Automatico;Tracción Delantera;31;21;40440
4097;Lexus;ES 350;2016;268.0;6.0;Automatico;Tracción Delantera;31;21;38100
4098;Lexus;ES 350;2017;268.0;6.0;Automatico;Tracción Delantera;30;21;38900
4104;Cadillac;Escalade ESV;2015;420.0;8.0;Automatico;Traccion Trasera;21;15;74695
4129;Cadillac;Escalade EXT;2011;403.0;8.0;Automatico;AWD Tracción integral;18;13;67350
4130;Cadillac;Escalade EXT;2011;403.0;8.0;Automatico;AWD Tracción integral;18;13;69740
4131;Cadillac;Escalade EXT;2011;403.0;8.0;Automatico;AWD Tracción integral;18;13;62160
4132;Cadillac;Escalade EXT;2012;403.0;8.0;Automatico;AWD Tracción integral;18;13;69640
4133;Cadillac;Escalade EXT;2012;403.0;8.0;Automatico;AWD Tracción integral;18;13;63060
4134;Cadillac;Escalade EXT;2012;403.0;8.0;Automatico;AWD Tracción integral;18;13;67250
4135;Cadillac;Escalade EXT;2013;403.0;8.0;Automatico;AWD Tracción integral;18;13;69640
4136;Cadillac;Escalade EXT;2013;403.0;8.0;Automatico;AWD Tracción integral;18;13;63060
4137;Cadillac;Escalade EXT;2013;403.0;8.0;Automatico;AWD Tracción integral;18;13;67250
4141;Cadillac;Escalade Hybrid;2011;332.0;8.0;Automatico;Traccion Trasera;23;20;74135
4145;Cadillac;Escalade Hybrid;2012;332.0;8.0;Automatico;Traccion Trasera;23;20;73850
4146;Cadillac;Escalade Hybrid;2013;332.0;8.0;Automatico;Traccion Trasera;23;20;74425
4154;Cadillac;Escalade;2015;420.0;8.0;Automatico;Traccion Trasera;21;15;71695
4155;Cadillac;Escalade;2015;420.0;8.0;Automatico;Traccion Trasera;22;15;72970
4162;Cadillac;Escalade;2015;420.0;8.0;Automatico;4x4;21;14;74295
4171;Cadillac;Escalade;2016;420.0;8.0;Automatico;Traccion Trasera;22;15;72970
4178;Cadillac;Escalade;2017;420.0;8.0;Automatico;Traccion Trasera;22;15;73395
4181;Ford;Escape Hybrid;2009;177.0;4.0;Automatico;AWD Tracción integral;27;29;33725
4183;Ford;Escape Hybrid;2009;177.0;4.0;Automatico;AWD Tracción integral;27;29;31395
4184;Ford;Escape Hybrid;2010;177.0;4.0;Automatico;AWD Tracción integral;27;30;34120
4186;Ford;Escape Hybrid;2010;177.0;4.0;Automatico;AWD Tracción integral;27;30;31610
4189;Ford;Escape Hybrid;2011;177.0;4.0;Automatico;AWD Tracción integral;27;30;34830
4190;Ford;Escape Hybrid;2011;177.0;4.0;Automatico;AWD Tracción integral;27;30;32320
4192;Ford;Escape;2015;178.0;4.0;Automatico;Tracción Delantera;32;23;29735
4193;Ford;Escape;2015;178.0;4.0;Automatico;Tracción Delantera;32;23;25650
4194;Ford;Escape;2015;178.0;4.0;Automatico;AWD Tracción integral;30;22;27400
4195;Ford;Escape;2015;168.0;4.0;Automatico;Tracción Delantera;31;22;23450
4196;Ford;Escape;2015;178.0;4.0;Automatico;AWD Tracción integral;30;22;31485
4197;Ford;Escape;2016;178.0;4.0;Automatico;AWD Tracción integral;29;22;27540
4198;Ford;Escape;2016;178.0;4.0;Automatico;Tracción Delantera;32;23;25790
4199;Ford;Escape;2016;178.0;4.0;Automatico;Tracción Delantera;32;23;29995
4200;Ford;Escape;2016;168.0;4.0;Automatico;Tracción Delantera;31;22;23590
4201;Ford;Escape;2016;178.0;4.0;Automatico;AWD Tracción integral;29;22;31745
4202;Ford;Escape;2017;168.0;4.0;Automatico;Tracción Delantera;29;21;23600
4207;Ford;Escort;2001;130.0;4.0;Manual;Tracción Delantera;31;23;12340
4208;Ford;Escort;2002;130.0;4.0;Manual;Tracción Delantera;31;22;14315
4209;Ford;Escort;2002;130.0;4.0;Manual;Tracción Delantera;31;23;12815
4210;Ford;Escort;2002;110.0;4.0;Automatico;Tracción Delantera;32;23;15015
4211;Ford;Escort;2002;130.0;4.0;Manual;Tracción Delantera;31;22;13860
4212;Ford;Escort;2002;110.0;4.0;Automatico;Tracción Delantera;32;23;14090
4213;Ford;Escort;2003;130.0;4.0;Manual;Tracción Delantera;30;23;13205
4214;Ford;Escort;2003;130.0;4.0;Manual;Tracción Delantera;30;23;14355
4215;Ford;Escort;2003;130.0;4.0;Manual;Tracción Delantera;30;23;14810
4220;Suzuki;Esteem;2000;122.0;4.0;Manual;Tracción Delantera;32;24;2000
4221;Suzuki;Esteem;2000;95.0;4.0;Manual;Tracción Delantera;33;26;2000
4222;Suzuki;Esteem;2000;122.0;4.0;Manual;Tracción Delantera;31;24;2000
4224;Suzuki;Esteem;2001;122.0;4.0;Automatico;Tracción Delantera;30;23;14199
4225;Suzuki;Esteem;2001;122.0;4.0;Automatico;Tracción Delantera;30;23;16499
4226;Suzuki;Esteem;2001;122.0;4.0;Automatico;Tracción Delantera;30;26;15499
4227;Suzuki;Esteem;2001;122.0;4.0;Automatico;Tracción Delantera;30;23;14999
4228;Suzuki;Esteem;2001;122.0;4.0;Automatico;Tracción Delantera;30;26;16699
4229;Suzuki;Esteem;2001;122.0;4.0;Automatico;Tracción Delantera;30;26;15699
4230;Suzuki;Esteem;2001;122.0;4.0;Manual;Tracción Delantera;32;24;13699
4231;Suzuki;Esteem;2001;122.0;4.0;Automatico;Tracción Delantera;30;23;15799
4232;Suzuki;Esteem;2001;122.0;4.0;Manual;Tracción Delantera;32;24;13199
4233;Suzuki;Esteem;2001;122.0;4.0;Automatico;Tracción Delantera;30;26;14699
4234;Suzuki;Esteem;2001;122.0;4.0;Automatico;Tracción Delantera;30;23;15899
4235;Suzuki;Esteem;2001;122.0;4.0;Manual;Tracción Delantera;32;24;14199
4236;Suzuki;Esteem;2001;122.0;4.0;Manual;Tracción Delantera;32;24;14899
4237;Suzuki;Esteem;2001;122.0;4.0;Manual;Tracción Delantera;31;24;14699
4238;Suzuki;Esteem;2001;122.0;4.0;Manual;Tracción Delantera;32;24;13999
4239;Suzuki;Esteem;2001;122.0;4.0;Manual;Tracción Delantera;32;24;14499
4240;Suzuki;Esteem;2001;122.0;4.0;Automatico;Tracción Delantera;30;23;15199
4241;Suzuki;Esteem;2002;122.0;4.0;Manual;Tracción Delantera;32;24;13299
4242;Suzuki;Esteem;2002;122.0;4.0;Automatico;Tracción Delantera;30;23;16799
4243;Suzuki;Esteem;2002;122.0;4.0;Manual;Tracción Delantera;31;24;14799
4244;Suzuki;Esteem;2002;122.0;4.0;Automatico;Tracción Delantera;30;23;14299
4245;Suzuki;Esteem;2002;122.0;4.0;Manual;Tracción Delantera;31;24;13799
4246;Suzuki;Esteem;2002;122.0;4.0;Automatico;Tracción Delantera;30;23;14799
4247;Suzuki;Esteem;2002;122.0;4.0;Automatico;Tracción Delantera;30;23;16599
4248;Suzuki;Esteem;2002;122.0;4.0;Automatico;Tracción Delantera;30;23;15299
4249;Suzuki;Esteem;2002;122.0;4.0;Manual;Tracción Delantera;32;24;14299
4250;Suzuki;Esteem;2002;122.0;4.0;Automatico;Tracción Delantera;30;23;15799
4251;Volkswagen;EuroVan;2001;201.0;6.0;Automatico;Tracción Delantera;18;15;27700
4252;Volkswagen;EuroVan;2001;201.0;6.0;Automatico;Tracción Delantera;18;15;26200
4253;Volkswagen;EuroVan;2002;201.0;6.0;Automatico;Tracción Delantera;18;15;26200
4254;Volkswagen;EuroVan;2002;201.0;6.0;Automatico;Tracción Delantera;18;15;27700
4255;Volkswagen;EuroVan;2003;201.0;6.0;Automatico;Tracción Delantera;18;15;26200
4256;Volkswagen;EuroVan;2003;201.0;6.0;Automatico;Tracción Delantera;18;15;27700
4259;Lotus;Evora;2011;276.0;6.0;Manual;Traccion Trasera;27;18;64000
4260;Lotus;Evora;2011;276.0;6.0;Manual;Traccion Trasera;26;18;65500
4261;Lotus;Evora;2013;276.0;6.0;Manual;Traccion Trasera;26;18;66800
4264;Lotus;Evora;2013;276.0;6.0;Manual;Traccion Trasera;26;18;68300
4266;Lotus;Evora;2014;276.0;6.0;Manual;Traccion Trasera;26;18;68750
4268;Lotus;Evora;2014;276.0;6.0;Manual;Traccion Trasera;26;18;69980
4269;Infiniti;EX35;2008;297.0;6.0;Automatico;Traccion Trasera;24;17;31900
4270;Infiniti;EX35;2008;297.0;6.0;Automatico;AWD Tracción integral;23;16;36850
4271;Infiniti;EX35;2008;297.0;6.0;Automatico;AWD Tracción integral;23;16;33300
4272;Infiniti;EX35;2008;297.0;6.0;Automatico;Traccion Trasera;24;17;35450
4273;Infiniti;EX35;2009;297.0;6.0;Automatico;AWD Tracción integral;23;16;35200
4274;Infiniti;EX35;2009;297.0;6.0;Automatico;AWD Tracción integral;23;16;37400
4275;Infiniti;EX35;2009;297.0;6.0;Automatico;Traccion Trasera;24;17;36000
4276;Infiniti;EX35;2009;297.0;6.0;Automatico;Traccion Trasera;24;17;33800
4277;Infiniti;EX35;2010;297.0;6.0;Automatico;Traccion Trasera;24;17;33800
4278;Infiniti;EX35;2010;297.0;6.0;Automatico;AWD Tracción integral;23;16;37400
4279;Infiniti;EX35;2010;297.0;6.0;Automatico;AWD Tracción integral;23;16;35200
4280;Infiniti;EX35;2010;297.0;6.0;Automatico;Traccion Trasera;24;17;36000
4289;Hyundai;Excel;1994;81.0;4.0;Manual;Tracción Delantera;33;24;2000
4292;Lotus;Exige;2009;257.0;4.0;Manual;Traccion Trasera;26;20;74995
4293;Lotus;Exige;2009;240.0;4.0;Manual;Traccion Trasera;26;20;65690
4294;Lotus;Exige;2010;240.0;4.0;Manual;Traccion Trasera;26;20;65690
4295;Lotus;Exige;2011;240.0;4.0;Manual;Traccion Trasera;26;20;65690
4296;Lotus;Exige;2011;257.0;4.0;Manual;Traccion Trasera;26;20;70750
4297;Lotus;Exige;2011;257.0;4.0;Manual;Traccion Trasera;26;20;74950
4298;Infiniti;EX;2011;297.0;6.0;Automatico;Traccion Trasera;24;17;35200
4299;Infiniti;EX;2011;297.0;6.0;Automatico;AWD Tracción integral;24;17;36600
4300;Infiniti;EX;2011;297.0;6.0;Automatico;Traccion Trasera;24;17;37400
4301;Infiniti;EX;2011;297.0;6.0;Automatico;AWD Tracción integral;24;17;38800
4302;Infiniti;EX;2012;297.0;6.0;Automatico;Traccion Trasera;24;17;38100
4303;Infiniti;EX;2012;297.0;6.0;Automatico;AWD Tracción integral;24;17;37200
4304;Infiniti;EX;2012;297.0;6.0;Automatico;Traccion Trasera;24;17;35800
4305;Infiniti;EX;2012;297.0;6.0;Automatico;AWD Tracción integral;24;17;39500
4306;Infiniti;EX;2013;325.0;6.0;Automatico;Traccion Trasera;25;17;36900
4307;Infiniti;EX;2013;325.0;6.0;Automatico;AWD Tracción integral;24;17;38300
4308;Infiniti;EX;2013;325.0;6.0;Automatico;Traccion Trasera;25;17;39250
4309;Infiniti;EX;2013;325.0;6.0;Automatico;AWD Tracción integral;24;17;40650
4310;Ford;Expedition;2016;365.0;6.0;Automatico;4x4;20;15;58185
4311;Ford;Expedition;2016;365.0;6.0;Automatico;Traccion Trasera;21;15;62025
4312;Ford;Expedition;2016;365.0;6.0;Automatico;Traccion Trasera;21;15;62985
4313;Ford;Expedition;2016;365.0;6.0;Automatico;Traccion Trasera;22;16;59375
4314;Ford;Expedition;2016;365.0;6.0;Automatico;4x4;20;14;66025
4315;Ford;Expedition;2016;365.0;6.0;Automatico;Traccion Trasera;21;15;57795
4316;Ford;Expedition;2016;365.0;6.0;Automatico;4x4;20;14;60835
4317;Ford;Expedition;2016;365.0;6.0;Automatico;4x4;20;14;64945
4318;Ford;Expedition;2016;365.0;6.0;Automatico;Traccion Trasera;22;16;45435
4319;Ford;Expedition;2016;365.0;6.0;Automatico;4x4;20;15;63375
4320;Ford;Expedition;2016;365.0;6.0;Automatico;4x4;20;15;48360
4321;Ford;Expedition;2016;365.0;6.0;Automatico;Traccion Trasera;22;16;60335
4322;Ford;Expedition;2016;365.0;6.0;Automatico;Traccion Trasera;21;15;48145
4323;Ford;Expedition;2016;365.0;6.0;Automatico;4x4;20;15;62295
4324;Ford;Expedition;2016;365.0;6.0;Automatico;Traccion Trasera;22;16;55145
4325;Ford;Expedition;2016;365.0;6.0;Automatico;4x4;20;14;51070
4326;Ford;Expedition;2016;365.0;6.0;Automatico;Traccion Trasera;22;16;41135
4327;Ford;Expedition;2016;365.0;6.0;Automatico;4x4;20;14;47330
4328;Ford;Expedition;2016;365.0;6.0;Automatico;4x4;20;15;44055
4329;Ford;Expedition;2016;365.0;6.0;Automatico;Traccion Trasera;21;15;44410
4330;Ford;Expedition;2017;365.0;6.0;Automatico;Traccion Trasera;20;15;58021
4331;Ford;Expedition;2017;365.0;6.0;Automatico;4x4;20;15;49150
4332;Ford;Expedition;2017;365.0;6.0;Automatico;Traccion Trasera;20;15;62590
4333;Ford;Expedition;2017;365.0;6.0;Automatico;Traccion Trasera;21;15;63307
4334;Ford;Expedition;2017;365.0;6.0;Automatico;Traccion Trasera;20;15;65957
4335;Ford;Expedition;2017;365.0;6.0;Automatico;4x4;20;15;58410
4336;Ford;Expedition;2017;365.0;6.0;Automatico;Traccion Trasera;21;15;46225
4337;Ford;Expedition;2017;365.0;6.0;Automatico;Traccion Trasera;21;15;59940
4338;Ford;Expedition;2017;365.0;6.0;Automatico;4x4;19;15;51861
4339;Ford;Expedition;2017;365.0;6.0;Automatico;4x4;19;15;61061
4340;Ford;Expedition;2017;365.0;6.0;Automatico;4x4;19;15;65510
4341;Ford;Expedition;2017;365.0;6.0;Automatico;4x4;20;15;66347
4342;Ford;Expedition;2017;365.0;6.0;Automatico;4x4;20;15;62860
4343;Ford;Expedition;2017;365.0;6.0;Automatico;Traccion Trasera;20;15;48936
4344;Ford;Expedition;2017;365.0;6.0;Automatico;Traccion Trasera;21;15;55370
4345;Ford;Expedition;2017;365.0;6.0;Automatico;4x4;19;15;68996
4346;Ford;Explorer Sport Trac;2008;292.0;8.0;Automatico;AWD Tracción integral;19;13;31320
4347;Ford;Explorer Sport Trac;2008;292.0;8.0;Automatico;4x4;19;13;31320
4348;Ford;Explorer Sport Trac;2008;210.0;6.0;Automatico;AWD Tracción integral;19;13;30015
4349;Ford;Explorer Sport Trac;2008;210.0;6.0;Automatico;4x4;19;13;27925
4350;Ford;Explorer Sport Trac;2008;210.0;6.0;Automatico;Traccion Trasera;20;14;25400
4351;Ford;Explorer Sport Trac;2008;292.0;8.0;Automatico;Traccion Trasera;20;13;28800
4352;Ford;Explorer Sport Trac;2008;210.0;6.0;Automatico;4x4;19;13;30015
4353;Ford;Explorer Sport Trac;2008;292.0;8.0;Automatico;Traccion Trasera;20;13;26710
4354;Ford;Explorer Sport Trac;2008;210.0;6.0;Automatico;Traccion Trasera;20;14;27490
4355;Ford;Explorer Sport Trac;2008;292.0;8.0;Automatico;4x4;19;13;29235
4356;Ford;Explorer Sport Trac;2009;292.0;8.0;Automatico;Traccion Trasera;21;15;31145
4357;Ford;Explorer Sport Trac;2009;210.0;6.0;Automatico;Traccion Trasera;20;14;29835
4358;Ford;Explorer Sport Trac;2009;210.0;6.0;Automatico;4x4;19;13;28510
4359;Ford;Explorer Sport Trac;2009;292.0;8.0;Automatico;4x4;19;14;33670
4360;Ford;Explorer Sport Trac;2009;292.0;8.0;Automatico;AWD Tracción integral;19;14;33670
4362;Ford;Explorer Sport Trac;2009;292.0;8.0;Automatico;4x4;19;14;29820
4364;Ford;Explorer Sport Trac;2009;292.0;8.0;Automatico;Traccion Trasera;21;15;27295
4365;Ford;Explorer Sport Trac;2009;210.0;6.0;Automatico;4x4;19;13;32360
4366;Ford;Explorer Sport Trac;2009;210.0;6.0;Automatico;Traccion Trasera;20;14;25985
4367;Ford;Explorer Sport Trac;2009;210.0;6.0;Automatico;AWD Tracción integral;19;13;32360
4368;Ford;Explorer Sport Trac;2010;210.0;6.0;Automatico;Traccion Trasera;20;14;33065
4369;Ford;Explorer Sport Trac;2010;210.0;6.0;Automatico;4x4;19;13;35590
4370;Ford;Explorer Sport Trac;2010;210.0;6.0;Automatico;Traccion Trasera;20;14;28210
4371;Ford;Explorer Sport Trac;2010;210.0;6.0;Automatico;AWD Tracción integral;19;13;35590
4372;Ford;Explorer Sport Trac;2010;210.0;6.0;Automatico;4x4;19;13;30735
4373;Ford;Explorer Sport;2001;203.0;6.0;Manual;4x4;18;14;24055
4374;Ford;Explorer Sport;2001;203.0;6.0;Manual;Traccion Trasera;20;16;21035
4375;Ford;Explorer Sport;2002;203.0;6.0;Automatico;Traccion Trasera;20;15;24615
4376;Ford;Explorer Sport;2002;203.0;6.0;Manual;4x4;18;14;24240
4377;Ford;Explorer Sport;2002;203.0;6.0;Manual;Traccion Trasera;20;16;21220
4378;Ford;Explorer Sport;2002;203.0;6.0;Automatico;4x4;18;13;26075
4379;Ford;Explorer Sport;2002;203.0;6.0;Automatico;Traccion Trasera;20;15;22265
4380;Ford;Explorer Sport;2002;203.0;6.0;Automatico;Traccion Trasera;20;15;23055
4381;Ford;Explorer Sport;2002;203.0;6.0;Automatico;4x4;18;13;27780
4382;Ford;Explorer Sport;2002;203.0;6.0;Automatico;4x4;18;13;25285
4383;Ford;Explorer Sport;2003;203.0;6.0;Automatico;Traccion Trasera;19;14;23835
4384;Ford;Explorer Sport;2003;203.0;6.0;Automatico;4x4;18;14;25565
4385;Ford;Explorer Sport;2003;203.0;6.0;Automatico;Traccion Trasera;19;14;22545
4386;Ford;Explorer Sport;2003;203.0;6.0;Automatico;Traccion Trasera;19;14;25595
4387;Ford;Explorer Sport;2003;203.0;6.0;Automatico;4x4;18;14;28760
4388;Ford;Explorer Sport;2003;203.0;6.0;Manual;4x4;17;14;24890
4389;Ford;Explorer Sport;2003;203.0;6.0;Automatico;4x4;18;14;26915
4390;Ford;Explorer Sport;2003;203.0;6.0;Manual;Traccion Trasera;20;15;21870
4391;Ford;Explorer;2015;290.0;6.0;Automatico;Tracción Delantera;24;17;33000
4392;Ford;Explorer;2015;290.0;6.0;Automatico;AWD Tracción integral;23;17;40200
4393;Ford;Explorer;2015;290.0;6.0;Automatico;Tracción Delantera;24;17;38200
4394;Ford;Explorer;2015;290.0;6.0;Automatico;AWD Tracción integral;23;17;32700
4395;Ford;Explorer;2015;290.0;6.0;Automatico;Tracción Delantera;24;17;30700
4396;Ford;Explorer;2015;365.0;6.0;Automatico;AWD Tracción integral;22;16;43100
4397;Ford;Explorer;2015;290.0;6.0;Automatico;AWD Tracción integral;23;17;35000
4398;Ford;Explorer;2016;290.0;6.0;Automatico;AWD Tracción integral;23;16;35400
4399;Ford;Explorer;2016;290.0;6.0;Automatico;Tracción Delantera;24;17;41300
4400;Ford;Explorer;2016;365.0;6.0;Automatico;AWD Tracción integral;22;16;52970
4401;Ford;Explorer;2016;365.0;6.0;Automatico;AWD Tracción integral;22;16;43500
4402;Ford;Explorer;2016;290.0;6.0;Automatico;Tracción Delantera;24;17;31050
4403;Ford;Explorer;2016;290.0;6.0;Automatico;AWD Tracción integral;23;16;33050
4404;Ford;Explorer;2016;290.0;6.0;Automatico;AWD Tracción integral;23;16;43300
4405;Ford;Explorer;2016;290.0;6.0;Automatico;Tracción Delantera;24;17;33400
4406;Ford;Explorer;2017;365.0;6.0;Automatico;AWD Tracción integral;22;16;53235
